COVIDSeq_Seq_ID,Sample_ID,Date,Site,BQ.1.1,XBB.1.5,BQ.1,XBB,BA.5,BN.1,BF.7,BA.2.75,BA.5.2.6,BF.11,BA.4.6,BA.2,BA.2.75.2,BA.4,BA.1.1,B.1.1.529,BA.2.12.1,Delta,Other_recombinants,Other,Filtered_reads
I101185,AWMT565,230410,ASUT07,0.961038382,0.020799002,0.756591519,0.727251456,0.531884068,0.907212718,0.6318296,0.504855185,0.007372363,0.208945378,0.852563284,0.963017479,0.865976461,0.668735061,0.328479079,0.581532073,0.961609004,0.762815446,0.557740268,0.9515889,0.420875641
I101186,AWMT566,230410,ASUT08,0.951043085,0.48625163,0.38758014,0.925095482,0.657280636,0.057570725,0.606771553,0.72774119,0.567114167,0.133543092,0.210246714,0.164156486,0.773113312,0.044874451,0.377706973,0.617340735,0.803293305,0.159366305,0.127470673,0.699905116,0.426445542
I101187,AWMT567,230410,ASUT09,0.219787766,0.021791245,0.043787509,0.727314066,0.536345984,0.278248357,0.466615952,0.623351349,0.556290034,0.578567248,0.358194498,0.426884857,0.27863433,0.896680531,0.057375399,0.210179099,0.308588594,0.220339841,0.03560459,0.191767884,0.615527592
I101189,AWMT569,230410,ASUT19,0.166617494,0.179336982,0.730133281,0.610662269,0.926645732,0.501668728,0.96652325,0.442571013,0.443609377,0.837937399,0.43013402,0.958793397,0.788189517,0.423241655,0.388839444,0.182698277,0.893450888,0.368921547,0.550017332,0.209526746,0.673595465
I101190,AWMT570,230410,ASUT11,0.054729724,0.382001605,0.165395486,0.808427242,0.388257964,0.799626986,0.356697717,0.303649058,0.437308571,0.523451257,0.198143393,0.206313805,0.035784608,0.988939592,0.071770797,0.340106137,0.115129614,0.666205931,0.250576902,0.005388209,0.553046558
I101191,AWMT571,230410,ASUT12,0.332476765,0.857175142,0.715441549,0.424677999,0.519615023,0.107029174,0.292911424,0.25046457,0.868262154,0.940832606,0.667369,0.601683593,0.511473387,0.672563336,0.047300192,0.159699612,0.953887427,0.691890342,0.21030294,0.567593739,0.260824995
I101192,AWMT572,230410,ASUT15,0.846563694,0.252796289,0.97586933,0.503919344,0.347646554,0.049905678,0.153060295,0.771784766,0.843126629,0.605515884,0.427676632,0.694862669,0.270239472,0.834572269,0.396100504,0.435733229,0.504354747,0.256974515,0.417933128,0.424795461,0.529293031
I101193,AWMT573,230410,ASUT20,0.77654239,0.052957747,0.070081944,0.752191988,0.896926844,0.79737474,0.901572723,0.900167628,0.969384217,0.272938844,0.597348524,0.3163676,0.279031492,0.268626301,0.024691316,0.798920267,0.651519275,0.06565764,0.805567293,0.748327039,0.143499855
I101194,AWMT574,230410,ASUT14,0.484584372,0.588791667,0.981087618,0.181256009,0.286653557,0.780633479,0.887659168,0.700378055,0.52243328,0.668661224,0.136990327,0.574129839,0.996236038,0.723424377,0.303237265,0.491257325,0.039426024,0.926815104,0.166865937,0.840723132,0.490886116
I101195,AWMT575,230410,ASUT16,0.568984156,0.677623262,0.251043082,0.986331754,0.242648977,0.31799909,0.363696281,0.058575541,0.924111311,0.16874996,0.347260135,0.756857315,0.417428629,0.468367787,0.501006137,0.821821776,0.004946407,0.234875649,0.188616773,0.03546438,0.665801682
I101081,AWMT576,230410,ASUT21,0.070680929,0.112342193,0.985370367,0.4486499,0.415574422,0.830831253,0.093246617,0.975040212,0.908216883,0.77249854,0.803553325,0.623555644,0.185428744,0.029388853,0.735229291,0.996809253,0.646766055,0.947726282,0.5712753,0.662931149,0.713611685
I101082,AWMT577,230410,ASUT17,0.519806362,0.723709586,0.838546315,0.137537899,0.748701532,0.045170406,0.155637293,0.672664509,0.680516929,0.846974748,0.150341942,0.701847633,0.804164997,0.008256412,0.130678506,0.726818693,0.491580111,0.634742158,0.338221246,0.212577987,0.679195581
I102168,AWMDT17,230426,ASUDT01,0.06762127,0.89709015,0.115676962,0.145421395,0.850019959,0.629765955,0.029820312,0.91901916,0.179822981,0.406420394,0.850744452,0.988668675,0.564306447,0.281344466,0.466505666,0.100803433,0.82931697,0.691869025,0.968518434,0.306916765,0.692535253
I102169,AWMDT18,230426,ASUDT02,0.515236108,0.623418772,0.877875612,0.136171766,0.081974708,0.019960846,0.069026964,0.016942722,0.558307117,0.484434765,0.54995728,0.063325985,0.736321082,0.918074607,0.057959716,0.192789104,0.396669178,0.920932965,0.000514864,0.12605396,0.235925112
I102163,AWMW48,230426,ASUW01,0.857137366,0.41305942,0.814333162,0.502042262,0.371972047,0.448628071,0.017117258,0.343482168,0.171230279,0.182428563,0.493339247,0.435230444,0.756153423,0.76125199,0.659744799,0.000662636,0.688281327,0.07190916,0.177058249,0.281806615,0.373593165
I102164,AWMW49,230426,ASUW02,0.26695046,0.919467438,0.579743375,0.796470882,0.298555621,0.048359076,0.697685578,0.37373562,0.343122525,0.677533532,0.472144687,0.098473156,0.450917938,0.206923615,0.306568273,0.857939432,0.402667837,0.977256618,0.557843275,0.386777886,0.765171146
I102165,AWMW50,230426,ASUW03,0.111250957,0.704110465,0.949843029,0.296900611,0.98763868,0.727565023,0.135626347,0.290294248,0.449836222,0.667405459,0.689756717,0.045775418,0.728098446,0.749380494,0.1992551,0.992105885,0.142699276,0.699930859,0.365989044,0.980353523,0.974421255
I102166,AWMW51,230426,ASUW04,0.02030668,0.696117915,0.379670073,0.212087984,0.12736243,0.714163414,0.222166883,0.468191697,0.683330776,0.953549647,0.878477339,0.909245533,0.706298741,0.653383233,0.440590824,0.957579647,0.226479848,0.626596808,0.671853463,0.139052087,0.648074101
I102167,AWMW52,230426,ASUW05,0.54728548,0.45208213,0.853665547,0.536392689,0.609288259,0.128485956,0.810167361,0.304333524,0.817905917,0.904032806,0.920228053,0.024515321,0.125839888,0.982477363,0.499154074,0.266056095,0.280263101,0.291333475,0.278115302,0.088321735,0.058745792
I102160,AWMP100,230501,ASUP05,0.431501327,0.723034931,0.613171793,0.492922526,0.18557511,0.607977502,0.669009847,0.148226171,0.057493837,0.137554298,0.589099427,0.398769093,0.020621126,0.489702866,0.346139365,0.164848375,0.45903346,0.132103594,0.245396029,0.648537324,0.651814284
I102161,AWMP101,230501,ASUP06,0.91304904,0.914546081,0.92592915,0.634976735,0.795896049,0.2462787,0.107904629,0.373646973,0.38044779,0.953899969,0.977980674,0.692775503,0.018037394,0.17800063,0.181541656,0.665997268,0.882294005,0.331015718,0.583127423,0.474360811,0.764326197
I102162,AWMP102,230501,ASUP08,0.621538693,0.55389137,0.092492948,0.754395285,0.415135278,0.286398505,0.460691504,0.132766796,0.91383789,0.536008752,0.042881952,0.859181846,0.522967631,0.136052507,0.043098972,0.499429733,0.356946242,0.660951854,0.199554865,0.02659304,0.898187485
I102155,AWMP95,230501,ASUP01,0.67227465,0.861119395,0.208362249,0.70253983,0.851408516,0.72241008,0.951324157,0.433235297,0.189605385,0.269273259,0.836018251,0.53480377,0.200195233,0.521666892,0.772037634,0.618943183,0.393214142,0.036542251,0.010391634,0.423588659,0.255947189
I102156,AWMP96,230501,ASUP02,0.802716861,0.020471834,0.461535706,0.43341426,0.838049017,0.044595914,0.652891798,0.456983945,0.31804815,0.102335387,0.046011534,0.682562658,0.840415496,0.839905371,0.033092536,0.055293559,0.271199206,0.595806176,0.153902741,0.675557819,0.82478189
I102157,AWMP97,230501,ASUP03,0.787870643,0.613859475,0.983735993,0.316476448,0.878038022,0.950044965,0.127865014,0.675382765,0.77008927,0.109493671,0.587364913,0.418476375,0.485571674,0.285489439,0.739512325,0.746632565,0.100957121,0.624241258,0.244395149,0.160741922,0.281974673
I102158,AWMP98,230501,ASUP04,0.628568746,0.270994183,0.231358691,0.473162552,0.791576474,0.860479974,0.570150023,0.946212113,0.270121187,0.535856494,0.449746489,0.40579127,0.1314675,0.150525998,0.987724456,0.049412409,0.795468101,0.248451534,0.661830287,0.468527185,0.958662464
I102159,AWMP99,230501,ASUP07,0.348988444,0.285401734,0.217646723,0.25728703,0.203526094,0.200017636,0.992849669,0.015433081,0.276154059,0.908862431,0.409078509,0.986291263,0.094751353,0.537544344,0.292139601,0.902165584,0.353927305,0.709410839,0.614185356,0.61827154,0.575309611
I102137,AWMT615,230501,ASUT01,0.489116772,0.796534105,0.885857147,0.900054273,0.72800288,0.22639702,0.134471193,0.507210356,0.823181568,0.789306958,0.591960279,0.145302293,0.414621123,0.471589148,0.23801438,0.58906915,0.244184836,0.235072875,0.931281419,0.096902525,0.552759217
I102138,AWMT616,230501,ASUT05,0.073587145,0.823170706,0.016817456,0.563958543,0.295348695,0.615588457,0.19328441,0.935832342,0.710409663,0.294019213,0.19061779,0.787568631,0.849818531,0.107681842,0.490419752,0.928425004,0.643487211,0.035846781,0.783921501,0.980002813,0.370502762
I102139,AWMT617,230501,ASUT06,0.149780094,0.886628377,0.328773177,0.953957484,0.113204217,0.711762891,0.69368062,0.374209456,0.753860396,0.819408741,0.663812588,0.55480894,0.001996286,0.613089003,0.642220286,0.759216211,0.320103095,0.646300606,0.077763119,0.100687175,0.801310769
I102140,AWMT618,230501,ASUT02,0.786681939,0.265884436,0.482273575,0.48501728,0.246103541,0.344947109,0.608627114,0.981514006,0.27167424,0.773274422,0.354486535,0.870601568,0.604691829,0.464987607,0.005672388,0.246319631,0.696026238,0.309116282,0.674992202,0.944130925,0.428584658
I102141,AWMT619,230501,ASUT04,0.80868716,0.532374706,0.853739405,0.497542899,0.188805851,0.782390175,0.792955241,0.706225174,0.427358395,0.271974317,0.669013539,0.340118976,0.897070933,0.225914009,0.352134565,0.353651201,0.33698919,0.420075306,0.908347332,0.316064388,0.401164221
I102142,AWMT620,230501,ASUT03,0.413184616,0.505533003,0.05646567,0.10013169,0.85606921,0.894049232,0.937161347,0.846073864,0.257092373,0.411300568,0.526438414,0.654351134,0.331779194,0.008394152,0.972979766,0.920428805,0.523686712,0.901938089,0.776224424,0.315319004,0.955080627
I102143,AWMT621,230501,ASUT07,0.112412068,0.909492614,0.274433566,0.14463536,0.684674558,0.654377598,0.294629489,0.467860212,0.635364625,0.5367413,0.944457594,0.614549963,0.173012252,0.148203359,0.156696311,0.302813306,0.557241945,0.976406435,0.817625136,0.188529031,0.39955904
I102144,AWMT622,230501,ASUT08,0.953171136,0.447902627,0.225947053,0.357235735,0.089701541,0.471999436,0.812580225,0.863603022,0.987596675,0.431036886,0.213730005,0.780737947,0.14953799,0.481090116,0.304056299,0.779001412,0.946082555,0.716167537,0.633666065,0.122333228,0.817492156
I102145,AWMT623,230501,ASUT09,0.304605827,0.411771211,0.874487886,0.600053058,0.111634822,0.034258415,0.672276336,0.945557915,0.2643875,0.513939805,0.747303715,0.893151808,0.087099299,0.920589753,0.013900262,0.718578986,0.543768506,0.5389108,0.884757205,0.854816501,0.61946327
I102146,AWMT624,230501,ASUT10,0.42972955,0.928885841,0.173388896,0.883426308,0.564269341,0.672942373,0.970021242,0.541563455,0.449169402,0.092820041,0.860238276,0.20861691,0.972073721,0.869592088,0.573492306,0.648741542,0.970558874,0.486720618,0.782437018,0.145752513,0.39909159
I102147,AWMT625,230501,ASUT19,0.445985123,0.741463781,0.348153874,0.362874798,0.683126875,0.749555073,0.668942144,0.574418786,0.570757396,0.197999258,0.886179435,0.018407575,0.019462526,0.004566742,0.806316226,0.239401896,0.361926654,0.725301203,0.616721244,0.483654511,0.610352806
I102148,AWMT626,230501,ASUT11,0.75042124,0.596458543,0.487040605,0.288877484,0.358950148,0.988476485,0.708411165,0.674553908,0.867003229,0.824760534,0.37650523,0.082830797,0.88364612,0.534056453,0.289588021,0.994980545,0.416097423,0.757002799,0.595554461,0.077166593,0.369819386
I102149,AWMT627,230501,ASUT12,0.573341176,0.747654341,0.262321974,0.51964856,0.833907904,0.422129672,0.766484701,0.546206488,0.925851267,0.996870216,0.969630952,0.070524537,0.261992546,0.883973635,0.078013425,0.647880406,0.327908691,0.401085953,0.233374661,0.341891829,0.232440761
I102150,AWMT628,230501,ASUT20,0.062224885,0.754047349,0.983142936,0.223262898,0.837774576,0.825058089,0.057764185,0.545804505,0.452478825,0.707911936,0.582486413,0.845255816,0.0320505,0.206753467,0.650434606,0.270025829,0.928822716,0.583092602,0.011871083,0.896059503,0.850513884
I102151,AWMT629,230501,ASUT14,0.671226392,0.812009428,0.962280085,0.395115647,0.516475892,0.544607658,0.589997772,0.104641515,0.682414629,0.477156001,0.690476094,0.600621233,0.713678747,0.548200636,0.634249682,0.090992327,0.887864457,0.918354885,0.029559114,0.230332958,0.444365009
I102153,AWMT631,230501,ASUT21,0.962494302,0.260271235,0.887146737,0.834654746,0.220044998,0.728465025,0.58521262,0.559455958,0.422669266,0.547737093,0.18733082,0.135449043,0.774426077,0.887264295,0.760120646,0.911086145,0.855358328,0.094985393,0.644215232,0.446435073,0.898734723
I101705,AWMP89,230424,ASUP02,0.389143715,0.286088172,0.475449835,0.424144285,0.483639738,0.431928317,0.224291937,0.936517411,0.969932051,0.354046518,0.149227199,0.149841201,0.069875791,0.673402654,0.219768548,0.197459965,0.619448624,0.715592024,0.019227752,0.718626109,0.435331639
I101687,AWMT598,230424,ASUT06,0.912338908,0.374256252,0.059359475,0.799846703,0.474756258,0.269025431,0.479843326,0.855661742,0.760142473,0.540504996,0.02118864,0.659010081,0.77587782,0.777965471,0.413367031,0.452586663,0.74117951,0.099945463,0.600014216,0.04293346,0.226774722
I101960,AWMW42,230412,ASUW05,0.473205146,0.700309511,0.20402179,0.950501463,0.88924462,0.064368012,0.73382684,0.155148002,0.67910489,0.216887756,0.06008885,0.022547543,0.800747598,0.945079873,0.49270587,0.810575714,0.288604326,0.007970363,0.73915616,0.990791751,0.513577311
I101710,AWMP94,230424,ASUP08,0.156511763,0.325690423,0.574470749,0.179547543,0.692461706,0.829717674,0.070467597,0.402274111,0.131756104,0.22739553,0.23794645,0.841298145,0.329351078,0.065774326,0.402102516,0.380829643,0.093076024,0.204816504,0.078234685,0.26913331,0.25085283
I101952,AWMP85,230417,ASUP05,0.355241361,0.553159027,0.259038514,0.247335895,0.364678767,0.067839993,0.97428648,0.546572977,0.214792117,0.061714578,0.250524935,0.111722993,0.656298762,0.946087698,0.749178585,0.956653937,0.197940597,0.247064036,0.875103183,0.753498021,0.677309995
I101936,AWMT585,230417,ASUT08,0.565748048,0.238838056,0.54205283,0.021250151,0.995771038,0.664377673,0.866162651,0.091975817,0.583337454,0.287507864,0.38176969,0.648718781,0.140910701,0.376949883,0.411380756,0.301772533,0.261162809,0.237212351,0.781978083,0.757768311,0.084794613
I101712,AWMDT16,230419,ASUDT02,0.262884816,0.590625573,0.275024151,0.421930664,0.376867655,0.128420528,0.161245553,0.451127183,0.019686578,0.42690703,0.37336895,0.297885592,0.514363277,0.381325312,0.163627927,0.38947813,0.331258394,0.193685885,0.247079738,0.485868169,0.22556247
I101946,AWMT595,230417,ASUT17,0.406922705,0.569607888,0.09987745,0.676891796,0.006589707,0.070347539,0.730119837,0.59828859,0.867583064,0.306665995,0.375342617,0.141099935,0.782174933,0.344110957,0.039836796,0.094113817,0.780195604,0.552364502,0.12823893,0.374209368,0.33309791
I101939,AWMT588,230417,ASUT11,0.307518836,0.546708133,0.925814353,0.34713656,0.885173803,0.455846467,0.456568594,0.311759231,0.711767271,0.050063714,0.790095829,0.675306244,0.843703839,0.371797242,0.555726906,0.047249132,0.8072328,0.267410075,0.381489278,0.804166083,0.010718508
I101701,AWMT612,230424,ASUT16,0.559078202,0.887383451,0.202833793,0.981193009,0.228422239,0.88004661,0.750991447,0.945720868,0.287767359,0.700959571,0.945146182,0.345471927,0.596375171,0.796347318,0.478726591,0.260417507,0.953969325,0.901207512,0.579727981,0.993346085,0.848318046
I101688,AWMT599,230424,ASUT02,0.626256048,0.015765627,0.496648892,0.447764118,0.359502023,0.643293668,0.746347033,0.325765969,0.419223981,0.962891777,0.923579661,0.410312857,0.333944913,0.15747204,0.451261391,0.105807716,0.357801408,0.233960708,0.453984259,0.787753248,0.429913238
I101699,AWMT610,230424,ASUT20,0.73287759,0.891334984,0.198024865,0.212460673,0.140145587,0.544326259,0.998642225,0.773464059,0.747155222,0.382196492,0.631762739,0.155598664,0.717200303,0.469970352,0.11632408,0.795456078,0.098722626,0.699776729,0.184615452,0.266257464,0.158819912
I101929,AWMT578,230417,ASUT01,0.952780255,0.538575976,0.951702506,0.903420473,0.84335055,0.319776311,0.631134081,0.118754275,0.549826574,0.351377889,0.836878948,0.652366614,0.376313469,0.139055781,0.339963984,0.673745281,0.798322724,0.351215705,0.612891782,0.652987384,0.147212109
I101938,AWMT587,230417,ASUT19,0.42089303,0.682278146,0.898334923,0.389275049,0.996317017,0.068429675,0.82162856,0.138252949,0.98153338,0.645899723,0.339852406,0.128407809,0.334758495,0.504594834,0.15503411,0.860369104,0.46156496,0.510573499,0.015597203,0.227946762,0.944290814
I101713,AWMW43,230419,ASUW01,0.740689736,0.429589141,0.121570485,0.460880514,0.927007348,0.156156973,0.991626681,0.336477169,0.921092873,0.742570685,0.577849691,0.197777409,0.833387132,0.690579177,0.845678833,0.101535005,0.528790027,0.631451648,0.240528332,0.164235838,0.890487872
I101698,AWMT609,230424,ASUT15,0.656761737,0.071844548,0.140122501,0.596102263,0.976145911,0.678788624,0.379561876,0.484418977,0.998912368,0.687265466,0.073593569,0.786431182,0.044516923,0.614635323,0.865373928,0.821059315,0.12455045,0.139824209,0.473209999,0.497545182,0.235281937
I101942,AWMT591,230417,ASUT20,0.606099908,0.859658269,0.943473535,0.497640143,0.062797679,0.202213026,0.994343482,0.850846593,0.472722238,0.651705596,0.238946082,0.584836231,0.462797261,0.17721714,0.432364807,0.208479731,0.209485955,0.185671152,0.19355378,0.778962446,0.116287261
I101691,AWMT602,230424,ASUT07,0.667892171,0.10287732,0.326530421,0.855072875,0.673704439,0.944259221,0.111543404,0.503730003,0.027153687,0.472911215,0.434724674,0.987181665,0.085333671,0.965415139,0.620131089,0.966581226,0.882875774,0.773621752,0.056466129,0.373483814,0.738480613
I101694,AWMT605,230424,ASUT10,0.005128845,0.418537731,0.340805247,0.977478004,0.336175805,0.395571016,0.505496272,0.595250691,0.606894915,0.178642569,0.657345897,0.152302447,0.072089392,0.382954325,0.147194966,0.511012387,0.399414366,0.289879768,0.056110169,0.032074334,0.411645195
I101716,AWMW46,230419,ASUW04,0.126779755,0.29119698,0.088833593,0.302301292,0.224543077,0.391313718,0.443117117,0.411395459,0.225000044,0.046387004,0.911569594,0.31447034,0.300916658,0.493022477,0.913990013,0.400781587,0.162687376,0.183328644,0.995199392,0.546890805,0.810638821
I101690,AWMT601,230424,ASUT03,0.832450559,0.046982281,0.451370194,0.586142715,0.980596808,0.659949471,0.020558851,0.173890205,0.81783699,0.268262557,0.467002228,0.713553468,0.083048834,0.146221873,0.723183169,0.370879007,0.919718679,0.564219651,0.804586558,0.16698197,0.619530962
I101955,AWMDT14,230412,ASUDT02,0.260224086,0.514026529,0.371244834,0.540264544,0.406983539,0.494224071,0.260885989,0.993706184,0.422475551,0.309278386,0.656845686,0.799380733,0.610770552,0.515021373,0.247141171,0.63721866,0.882682134,0.967816953,0.990087493,0.003408321,0.619844564
I101715,AWMW45,230419,ASUW03,0.353738292,0.038446874,0.880220894,0.482494729,0.271210671,0.533250089,0.013910626,0.699952205,0.878605163,0.21761211,0.70199388,0.759804126,0.952069392,0.181944814,0.157140427,0.161265292,0.46250439,0.268372247,0.894792984,0.088170861,0.941659795
I101954,AWMP87,230417,ASUP08,0.075333025,0.956712015,0.11482943,0.643877459,0.603444927,0.852710001,0.106043884,0.688055601,0.664910157,0.49499994,0.156784266,0.556993824,0.930400118,0.180933285,0.001129453,0.658390901,0.933576777,0.972066126,0.791768704,0.935901201,0.372755617
I101935,AWMT584,230417,ASUT07,0.213261027,0.368958097,0.001557138,0.248056822,0.249151977,0.97659537,0.737075283,0.778782843,0.324346941,0.915797352,0.955794821,0.418598651,0.164717048,0.670535741,0.563241996,0.883306968,0.080105561,0.780012976,0.955233771,0.543154717,0.713384844
I101947,AWMP80,230417,ASUP01,0.608122515,0.187134282,0.92459564,0.061088429,0.989448174,0.25039851,0.927586333,0.391740717,0.905411484,0.946263611,0.205664013,0.71681336,0.375964289,0.761433339,0.867487115,0.937376229,0.293691075,0.464619468,0.600932104,0.09348229,0.061310645
I101957,AWMW39,230412,ASUW02,0.04902316,0.981761174,0.726286716,0.157689429,0.461607021,0.113208213,0.008492648,0.789474189,0.204345061,0.274106987,0.60426105,0.962928679,0.801893241,0.865275799,0.566356866,0.492555575,0.54125772,0.136830174,0.042849192,0.338497463,0.925916186
I101697,AWMT608,230424,ASUT12,0.639046085,0.000797401,0.270195135,0.375729305,0.474290914,0.775244739,0.415481327,0.866538102,0.057310254,0.556223943,0.444233693,0.294049819,0.698130434,0.002687744,0.549382998,0.228024015,0.05555235,0.684698947,0.379929811,0.680856533,0.262075858
I101953,AWMP86,230417,ASUP06,0.733655027,0.844006898,0.45474501,0.280866456,0.234935795,0.921496501,0.848344264,0.328492137,0.8884329,0.214295551,0.930129157,0.377268407,0.598337765,0.293545528,0.185299763,0.875218847,0.667359958,0.910695155,0.517216704,0.742601037,0.485730357
I101950,AWMP83,230417,ASUP04,0.585469004,0.420565413,0.717349648,0.344547934,0.653286969,0.482188763,0.020229603,0.177792435,0.690027567,0.527985904,0.724415519,0.610601722,0.825474264,0.246189979,0.223317131,0.678023689,0.952772439,0.911554344,0.420819756,0.00706418,0.039869017
I101945,AWMT594,230417,ASUT21,0.919989411,0.040766425,0.403784523,0.014534323,0.325037405,0.261212223,0.25871857,0.63522624,0.841908989,0.403948079,0.613798408,0.444634052,0.364041877,0.891227449,0.237244038,0.485930327,0.107587941,0.217079018,0.284968732,0.499401193,0.166214186
I101706,AWMP90,230424,ASUP03,0.177882002,0.929467059,0.002977857,0.380237457,0.90040127,0.699257485,0.38934045,0.191220827,0.793166535,0.95598702,0.354555584,0.770163475,0.800602187,0.512734215,0.207022324,0.023252367,0.712188457,0.221128418,0.890186982,0.041130003,0.524521573
I101959,AWMW41,230412,ASUW04,0.488913602,0.771521801,0.394501461,0.392383879,0.737488264,0.928799061,0.313020527,0.948358281,0.817087096,0.038329202,0.249053166,0.843122156,0.248343434,0.308022997,0.091674449,0.635629869,0.386626743,0.675114854,0.313444785,0.256650351,0.820585584
I101696,AWMT607,230424,ASUT11,0.259080213,0.937324226,0.812797106,0.280321273,0.578274689,0.225164822,0.649314026,0.939256239,0.810906407,0.934835849,0.895776527,0.763924482,0.139302909,0.491442571,0.707327379,0.153258159,0.423412295,0.656824582,0.711592893,0.38366786,0.293325771
I101689,AWMT600,230424,ASUT04,0.147658689,0.529484572,0.234013447,0.091885783,0.948248008,0.670100562,0.284929904,0.323121865,0.470468427,0.854989409,0.321071235,0.557444421,0.591831006,0.544537097,0.812369573,0.713140852,0.449592704,0.523793047,0.699104586,0.283701237,0.488813018
I101941,AWMT590,230417,ASUT15,0.599262031,0.307181065,0.352878688,0.557403509,0.189361045,0.829861664,0.292167308,0.991557979,0.348644304,0.05824499,0.354842795,0.682111336,0.285959194,0.349388936,0.693996422,0.612906116,0.516784905,0.280776855,0.346001737,0.685772116,0.475429182
I101693,AWMT604,230424,ASUT09,0.599108675,0.303868571,0.330972296,0.103302752,0.620496126,0.159251092,0.268478965,0.867235405,0.994623548,0.601005785,0.473282999,0.379726377,0.087577664,0.058526324,0.845774326,0.582202038,0.69679818,0.412928101,0.446029542,0.218556519,0.071235709
I101708,AWMP92,230424,ASUP05,0.400981759,0.019601822,0.190508558,0.794569855,0.579064898,0.271084105,0.153446425,0.220572435,0.480079122,0.426856597,0.41067601,0.552413142,0.532925672,0.638280142,0.269116006,0.725370719,0.968441942,0.579482836,0.285928776,0.088783626,0.485522948
I101703,AWMT614,230424,ASUT17,0.176839986,0.396984795,0.791263076,0.14520598,0.953349806,0.208758606,0.427452525,0.97131699,0.856645089,0.893882133,0.255237601,0.535785645,0.383469876,0.236569266,0.833692414,0.799597137,0.062549872,0.237025836,0.044018646,0.832921994,0.663375893
I101951,AWMP84,230417,ASUP07,0.295833186,0.512988914,0.41155582,0.833643965,0.874732167,0.795973828,0.097627156,0.638880785,0.826955612,0.689200495,0.401431906,0.251990275,0.967089972,0.815762267,0.194590434,0.897168406,0.405102942,0.832423197,0.61104972,0.383074236,0.216673378
I101933,AWMT582,230417,ASUT04,0.963197372,0.552750034,0.602687674,0.295684249,0.851671711,0.917844621,0.634197588,0.457465421,0.343260122,0.746255699,0.73771028,0.519023865,0.432961704,0.067194257,0.533700793,0.880824569,0.918156114,0.809037322,0.045235543,0.345356095,0.169804466
I101685,AWMT596,230424,ASUT01,0.588755447,0.621984057,0.354431488,0.355867019,0.113891485,0.604583839,0.022117137,0.370778625,0.426217421,0.032484836,0.635517247,0.011292228,0.200640905,0.955658845,0.631172197,0.686358923,0.03318602,0.186505397,0.199860356,0.74249919,0.94699961
I101944,AWMT593,230417,ASUT16,0.516820649,0.215941282,0.450697528,0.219466013,0.094570298,0.237574348,0.125128819,0.423784342,0.84079599,0.326234261,0.36190661,0.038194608,0.48757216,0.931790523,0.884153771,0.626536648,0.751385191,0.56096256,0.455344043,0.433265508,0.188417337
I101714,AWMW44,230419,ASUW02,0.028039915,0.500110002,0.36137636,0.64230159,0.478723532,0.323491451,0.94606797,0.613193929,0.704296646,0.353067395,0.604171482,0.716708893,0.12560756,0.08037784,0.830665039,0.347625119,0.58180939,0.952333674,0.222383212,0.269087416,0.234873818
I101934,AWMT583,230417,ASUT03,0.239737927,0.779008959,0.640700543,0.873057431,0.56617684,0.173655777,0.394143989,0.757210572,0.535105858,0.632666834,0.45609264,0.086489817,0.679948539,0.961124404,0.562843989,0.604517476,0.37109626,0.329173129,0.028096879,0.342839582,0.095264247
I101686,AWMT597,230424,ASUT05,0.415694637,0.011920705,0.479031208,0.794089175,0.092935851,0.135688442,0.225636101,0.538375015,0.297216467,0.379738548,0.670551827,0.411085023,0.053062944,0.403502737,0.053866348,0.528155466,0.496883711,0.213470848,0.971214222,0.521788458,0.696607753
I101931,AWMT580,230417,ASUT06,0.21430845,0.015733913,0.611115254,0.586219962,0.713697343,0.050099868,0.580892298,0.233050066,0.269800874,0.790703797,0.890012975,0.702703214,0.306895146,0.355868129,0.853577641,0.608506942,0.100505136,0.123532877,0.623906879,0.88581498,0.622969119
I101700,AWMT611,230424,ASUT14,0.210016829,0.556703923,0.918869381,0.320313832,0.575444598,0.725346061,0.724520916,0.360096881,0.427346847,0.761056999,0.245797459,0.807984282,0.466950923,0.504346648,0.998452071,0.614233945,0.156372599,0.630141477,0.133012863,0.942261997,0.149304533
I101711,AWMDT15,230419,ASUDT01,0.312121106,0.333638547,0.285704493,0.81114139,0.129149,0.892407519,0.573855179,0.178556817,0.105221333,0.476638457,0.968995616,0.320816294,0.073439367,0.447889777,0.064865775,0.391458907,0.031239974,0.96628889,0.053363557,0.039662571,0.058726455
I101707,AWMP91,230424,ASUP04,0.390950041,0.594504859,0.698206592,0.00737703,0.448645818,0.192169159,0.014197319,0.185821705,0.06834273,0.112181366,0.059747409,0.611907107,0.800250509,0.916671901,0.894321357,0.492875231,0.089191495,0.131551818,0.81004984,0.19217258,0.965430761
I101940,AWMT589,230417,ASUT12,0.96836386,0.349699597,0.167463667,0.885717527,0.998979226,0.360130081,0.396787285,0.979620477,0.633549183,0.057526939,0.723383352,0.848618849,0.749930574,0.983639195,0.186701829,0.384749179,0.734003136,0.703067582,0.010897699,0.940115333,0.472529535
I101956,AWMW38,230412,ASUW01,0.795205097,0.971813915,0.528620917,0.134364302,0.331340626,0.053919525,0.22062242,0.523629119,0.313311879,0.628422541,0.879432612,0.888907316,0.682335798,0.520219382,0.591920639,0.195688628,0.527316461,0.14462981,0.286890192,0.792852427,0.686028746
